topic_link,date,user_id,user_rank,heading,reply_flag,topic_mark,body,views,found_helpful,image_flag,cateogry,normal_date
https://community.ebay.com/t5/Shipping-Returns/Seller-forwarded-package-and-now-wants-a-refund/td-p/30937116/jump-to/first-unread-message,"May 13, 2020 4:49:00 AM",col_cc_ltwjjr,not appliable,Seller forwarded package and now wants a refund.,1,,I guess I left that out. They made the request on eBay and they have 3 days until it can be escalated to eBay for them to intervene.,68 Views,0,0,Shipping-Returns,2020-05-13
https://community.ebay.com/t5/Shipping-Returns/Seller-forwarded-package-and-now-wants-a-refund/td-p/30937116/jump-to/first-unread-message,"May 13, 2020 4:54:36 AM",bebe-1153,not appliable,Seller forwarded package and now wants a refund.,1,,"@col_cc_ltwjjr wrote:I guess I left that out. They made the request on eBay and they have 3 days until it can be escalated to eBay for them to intervene.brian@ebay wrote here:If tracking indicates that the package was redirected or forwarded by the buyer, we have protection options for you. tyler@ebay wrote here:if an item was sent to the address specified at checkout, and the item scans as 'Forwarded' from the buyer's address to another we would protect the seller in the event an Item Not Received request is opened and escalated.",67 Views,2,0,Shipping-Returns,2020-05-13
https://community.ebay.com/t5/Shipping-Returns/False-feedback-amp-false-claims/td-p/30937024/jump-to/first-unread-message,"May 13, 2020 1:39:15 AM",ashkala_1,Pathfinder,False feedback & false claims,0,,"I was late, by 8 days, on shipping out a package.  I know that's terrible but it was the first time I ever had to pack up and mail on a package that large. The buyer got upset and left false feedback and also opened a claim to return, lying saying he didnt receive the item as I describe. His claim got approved. I'm already out $100 that it cost to pack and ship. I don't know what to do. I know I was late but lying to get me back. I don't have the $80 to send him a return lable and even if I did I don't think I should have to. I have never had negative feedback before.",63 Views,1,0,Shipping-Returns,2020-05-13
https://community.ebay.com/t5/Shipping-Returns/False-feedback-amp-false-claims/td-p/30937024/jump-to/first-unread-message,"May 13, 2020 2:08:09 AM",lja440,not appliable,False feedback & false claims,1,,"There is really nothing you can do. Choices are send a return label and hope you get it back in sellable condition, or just refund without requiring them to return it.  Your first mistake was not knowing what it would take to pack and ship this item. Did you really think it would fit in a Large Flat Rate box? Every single item I list gets pre-packed (except for books, CD's and records which are often bought in multiples and I have extensive knowledge of the packing and postage), weighed and measured as part of my listing process. These are then shelved, when sold I pull the box, print the label, seal it up and take it out to my Jeep for the next days shipment or run it down to my jumbo mailbox for the carrier.  It should never take 8 days to ship.",57 Views,1,0,Shipping-Returns,2020-05-13
https://community.ebay.com/t5/Shipping-Returns/False-feedback-amp-false-claims/td-p/30937024/jump-to/first-unread-message,"May 13, 2020 2:20:59 AM",lamber9347,not appliable,False feedback & false claims,1,,"I'm sorry this happened to you. You don't have much experience with selling online based on the FB you have on this ID. Sometimes our mistakes can cost us money, but the main thing is to concentrate on the lessons learned, in order to avoid them again in the future.  There are so many mistakes you made with this order, I would suggest you first sit down and read up on all of eBay's selling policies. There is much for you to learn and understand before you continue to sell high priced items. If you don't invest the time to learn, than you are pretty much going to lose both your money and your items.  There is nothing false about the FB that was left for you. I understand it saddens you but unfortunately it was deserved in this instance. Chalk it up to experience and make sure this never happens to you again. Eight days to ship an order is irresponsible at best. Learn from this and just improve, you'll be fine with this FB, people will still purchase from you as long as you don't make the same errors. Best of luck to you....",51 Views,1,0,Shipping-Returns,2020-05-13
https://community.ebay.com/t5/Shipping-Returns/False-feedback-amp-false-claims/td-p/30937024/jump-to/first-unread-message,"May 13, 2020 2:25:46 AM",lja440,not appliable,False feedback & false claims,1,,"Also I have a question. As you stated that the buyer opened a SNAD claim.  Did you skimp on packing when you realized how much it would be to ship this? Was it damaged due to inadequate packing ?   Honestly other than a little flap shaving to lighten a package that is just tad over the weight I never skimp on packing. It's always best to overpack than underpack. I have been on eBay since 2004 and have yet to get my first SNAD for damage.  (I admit to two SNAD claims, one the lady didn't notice that she was in the kids section and bought a girls size 14 instead of a woman's size 14, the other it was a question of the peach background in the fabric being too pink)",50 Views,0,0,Shipping-Returns,2020-05-13
https://community.ebay.com/t5/Shipping-Returns/Need-Help-Reporting-Price-Gouging-on-the-Sale-of-Masks/td-p/30815531/jump-to/first-unread-message,"May 13, 2020 12:49:43 AM",mr_dives_collectibles,not appliable,Need Help Reporting  Price Gouging on the Sale of Masks,1,,"You don’t know anything about me only what you want to assume, I have done one day auctions many times depending on the item, If I knew I could not listed I would not done it, I looked up the item and there where 25-35 listings most buy it know, since all of those were listed I went ahead and listed the item , so all the listings have been there for a while, So you think it’s right to harass people by threading them by email and calling your home number which is a crime, I played the message to my local police and filed a complaint so they can get this AH address and phone number from eBay to send to law enforcement in his town, also I got an email from eBay acknowledging his threat in the email he sent because they have access to it. So scout98239 breaks the law by harassing people so you are ok with that, you need a reality check.",30 Views,0,0,Shipping-Returns,2020-05-13
https://community.ebay.com/t5/Shipping-Returns/Need-Help-Reporting-Price-Gouging-on-the-Sale-of-Masks/td-p/30815531/jump-to/first-unread-message,"May 13, 2020 12:56:05 AM",mr_dives_collectibles,not appliable,Need Help Reporting  Price Gouging on the Sale of Masks,1,,"Not even going to waste my time with you, if you think I just sell collectibles you never checked my store, so you too are ignorant, get a life, now that’s laughable.",28 Views,0,0,Shipping-Returns,2020-05-13
https://community.ebay.com/t5/Selling/I-m-dealing-with-a-horrible-dishonest-and-very-nasty-buyer/td-p/30855779/page/43,"May 14, 2020 5:05:04 PM",janet9988,not appliable,"I'm dealing with a horrible, dishonest and very nasty buyer",1,,Are you working on getting the negative feedback removed?,40 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/all-of-my-views-disappeared/td-p/30941772/jump-to/first-unread-message,"May 14, 2020 4:04:53 PM",oreoocat,Thrill-Seeker,all of my views disappeared?,0,,I have over a hundred listings.Many of them had views of 50 or more.Almost all of them had some views.Today I just looked and every single one is at zero views.Even the ones that have watchers are showing 0 views.Whats going on?Would appreciate anyones help.Thanks,73 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/all-of-my-views-disappeared/td-p/30941772/jump-to/first-unread-message,"May 14, 2020 4:14:01 PM",eburtonlab,not appliable,all of my views disappeared?,1,,@oreoocat  Others seem to be having the same issue: https://community.ebay.com/t5/Technical-Issues/number-of-views-of-my-selling-items-not-showing-on-ma...,65 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/all-of-my-views-disappeared/td-p/30941772/jump-to/first-unread-message,"May 14, 2020 4:45:50 PM",oreoocat,not appliable,all of my views disappeared?,1,,I see others seem to be having same issue.Anyone have any idea how to reach ebay.Used to at least be able to email them..now they even took that option away.No call back after an hour...,51 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Views-not-showing-up/td-p/30941470/jump-to/first-unread-message,"May 14, 2020 2:32:13 PM",b.k.collectibles,Adventurer,Views not showing up,0,,"Anyone else have their views stop showing up? Noticed it today, updated app and still no views. Even when clicking the item, no views. Thanks.",253 Views,5,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Views-not-showing-up/td-p/30941470/jump-to/first-unread-message,"May 14, 2020 2:36:32 PM",disneyshopper,not appliable,Views not showing up,1,,"I use a desktop computer, so I went to my Active listings, and sure enough, there are no Views showing up, just a  -  in each place.  Looks like ebay's Thursday maintenance messed something up. Earlier I was able to send Offers to some of my Watchers.",250 Views,6,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Views-not-showing-up/td-p/30941470/jump-to/first-unread-message,"May 14, 2020 2:39:13 PM",gurlcat,not appliable,Views not showing up,1,,Okay so it's not just me.  Website and App both showing only a dash for views on all my items.   Sucks because I finally got around to posting a bunch of new listings last night and was hoping to see if they're getting any interest.,245 Views,4,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Views-not-showing-up/td-p/30941470/jump-to/first-unread-message,"May 14, 2020 2:47:19 PM",kelekt,not appliable,Views not showing up,1,,"same .... dashes, no numbers of views. NO glitches allowed 🙂",235 Views,1,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Views-not-showing-up/td-p/30941470/jump-to/first-unread-message,"May 14, 2020 2:49:15 PM",prismaticiridescence,not appliable,Views not showing up,1,,I too do not have any views showing up just --. I check my eBay regularly and think this began today sometime around noon eastern.,231 Views,1,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Views-not-showing-up/td-p/30941470/jump-to/first-unread-message,"May 14, 2020 3:02:10 PM",pugsley_pugsley,not appliable,Views not showing up,1,,"The views are missing for me too. Several years ago, this kept happening sporadically. Hopefully this is not the beginning of a new round of glitches.",219 Views,1,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Views-not-showing-up/td-p/30941470/jump-to/first-unread-message,"May 14, 2020 3:43:06 PM",couturecraftygirl,not appliable,Views not showing up,1,,"Same here. No page view numbers, just a dash on every listing.  Also, anytime there is ANY update, change, even if it is small, my sales slow.  I've tracked this for 6 months and there is a definite pattern. Ugh! So upsetting!!",164 Views,1,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Views-not-showing-up/td-p/30941470/jump-to/first-unread-message,"May 14, 2020 4:04:35 PM",mariner-crafts,not appliable,Views not showing up,1,,"I too do ...dashes, no numbers of views.",129 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Views-not-showing-up/td-p/30941470/jump-to/first-unread-message,"May 14, 2020 4:06:26 PM",kenscoins,not appliable,Views not showing up,1,,typical ebay a total junk Venue . Just tired of all their **bleep**. They couldnt flush a toilet without help !,123 Views,1,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Views-not-showing-up/td-p/30941470/jump-to/first-unread-message,"May 14, 2020 4:16:53 PM",attic_toys79,not appliable,Views not showing up,1,,Same thing happening here. dashes all the way.   I hope this is temporary.  Why anytime  ebay updates something it messes everything up.  Usually takes weeks or months.   It messes up my sales too.  I dont think this is the only problems going on right now..  I note that paypal problems are cropping up..too...   SB,106 Views,1,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Views-not-showing-up/td-p/30941470/jump-to/first-unread-message,"May 14, 2020 4:20:26 PM",havocdealz,not appliable,Views not showing up,1,,"Yep, same. Must be a technical issue",96 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Views-not-showing-up/td-p/30941470/jump-to/first-unread-message,"May 14, 2020 4:20:38 PM",stringsstuff1,not appliable,Views not showing up,1,,Ditto........maybe if enough chime in here it will get resolved.,93 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Views-not-showing-up/td-p/30941470/jump-to/first-unread-message,"May 14, 2020 4:23:13 PM",artbykatiejeanne,not appliable,Views not showing up,1,,Same is happening to me. I hope it's fixed soon.,86 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Views-not-showing-up/td-p/30941470/jump-to/first-unread-message,"May 14, 2020 4:26:18 PM",brenssweetpeas,not appliable,Views not showing up,1,,mine are not showing up this evening...earlier was fine,75 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Views-not-showing-up/td-p/30941470/jump-to/first-unread-message,"May 14, 2020 4:33:47 PM",vwbus78,not appliable,Views not showing up,1,,Same thing here. If they can’t keep their site running properly it doesn’t bode well for keeping our money secure via this soon to be fiasco known as Managed Payments.,52 Views,2,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/making-an-offer-to-a-potential-buyer/td-p/30941415/jump-to/first-unread-message,"May 14, 2020 2:10:22 PM",shagnap,Adventurer,making an offer to a potential buyer,0,,"I mainly sell trading cards, I use variations to create drop-down menus of common cards, and I give deep discounts for multiple card purchases. I recently had a potential customer message me if I would do X amount of cards for $X  amount of dollars. This is not the first time this has happened and I want to capitalize on this while there is interest. So,  I agreed to his offer, but I am unsure how to proceed with sending him a proposal/invoice for the precise cards and amount he requested.  I have researched this and all I have found is to reply to his original message with ""reply with offer"". That sounds good except I don't even have that option. I only have the option to ""reply"".  He did specifically generate the original message sent via my listing, so the message is definitely in regard to my listing.  So I remembered seeing a ""request total from seller"" at check-out, but that's not an option either because when he tries, he gets a message that says ""You can't request a total because the seller has already offered a discount for these items"". My next idea was to edit the listing and add  the ""make offer"" so he could generate the deal he is looking for, however I don't have that option either when I try to edit my listing. Finally I can send offer to watchers, but that won't work because this order is very specific and wouldn't  makes sense to any other watchers. Hoping for some help. Thanks.",75 Views,1,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/making-an-offer-to-a-potential-buyer/td-p/30941415/jump-to/first-unread-message,"May 14, 2020 2:16:03 PM",rmorrisvintageandmore,not appliable,making an offer to a potential buyer,1,,"It is a pain in that you can't modify orders that way. You could however just create a new listing that includes everything, keep it simple, and in the description add a list of what he/she wants and send them a link to the new listing so everything is included at the agreed price.",70 Views,4,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/making-an-offer-to-a-potential-buyer/td-p/30941415/jump-to/first-unread-message,"May 14, 2020 3:23:48 PM",shagnap,not appliable,making an offer to a potential buyer,1,,"Yeah I thought of that too, thanks",55 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/making-an-offer-to-a-potential-buyer/td-p/30941415/jump-to/first-unread-message,"May 14, 2020 3:26:45 PM",toysaver,not appliable,making an offer to a potential buyer,1,,For my listings custom orders are usually more trouble than they're worth.,52 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/making-an-offer-to-a-potential-buyer/td-p/30941415/jump-to/first-unread-message,"May 14, 2020 3:34:21 PM",biggymoe,not appliable,making an offer to a potential buyer,1,,"What rmorris said.  I had to do that very thing earlier today.  That's the only way i know to do it. Then you need to go in to the original listing, and edit, to correct the number available, or remove any that were the only one you had.",48 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/making-an-offer-to-a-potential-buyer/td-p/30941415/jump-to/first-unread-message,"May 14, 2020 4:20:22 PM",myboardid,not appliable,making an offer to a potential buyer,1,,"I would create a new listing, title it the buyer's user ID (so no one else would find it in search), give a description such as ""XX number of cards, as previously agreed"" and list it as BIN with Immediate Payment Required.  Then I would go back and remove those cards from the listings that you had placed them in previously. 

	----------------------------Successful and experienced seller since 1997, over 70,000 feedback, boardie since the boards were begun.",37 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Views-Not-Showing-On-Auction/td-p/30941818/jump-to/first-unread-message,"May 14, 2020 4:16:18 PM",juziel_30,Enthusiast,Views Not Showing On Auction!,0,,"So, Just today,  like half an a hour ago (6:30 PM Est/ 5.14.2020), My viewer count on my auctions had suddenly disappeared? I already have bids and watchers, but all of a sudden the views just disappeared? Although it isn't a super big deal to me, I still like getting to know how many people have been looking at my auctions.  To me, information is key when it comes to business, I like knowing what I sell will get peoples interest in order to use it in the future with future sales. Thanks in advance to anyone who responds...  I would contact ebay, but, again, it isn't a super big deal to me, rather than me wanting to know thatI'm not the only one experiencing this issue.",34 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Views-disappeared/td-p/30941787/jump-to/first-unread-message,"May 14, 2020 4:08:37 PM",rober_stame,Adventurer,Views disappeared,0,,My views just disappeared on the items I'm selling. How do I get them back?,51 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Views-disappeared/td-p/30941787/jump-to/first-unread-message,"May 14, 2020 4:11:41 PM",rarefind72,not appliable,Views disappeared,1,,Mine gone too!,44 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Views-disappeared/td-p/30941787/jump-to/first-unread-message,"May 14, 2020 4:12:36 PM",toysaver,not appliable,Views disappeared,1,,Don't know if this is the issue but the views only appear if you're logged in to your account.,42 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Problem-with-shipping-to-Puerto-Rico-after-sale/td-p/30940056/jump-to/first-unread-message,"May 14, 2020 5:18:33 AM",bbillcee,Adventurer,Problem with shipping to Puerto Rico after sale,0,,I sold a bike on ebay and had the shipping set at $75. Someone from Puerto Rico bought the bike and UPS wants to charge me over $500 as it seems they treat it as international.  Do i just refund him and take the negative feedback?,145 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Problem-with-shipping-to-Puerto-Rico-after-sale/td-p/30940056/jump-to/first-unread-message,"May 14, 2020 6:22:42 AM",vrie39,not appliable,Problem with shipping to Puerto Rico after sale,1,,"The real problem with going to the Post Office in person and having the person behind the counter pick and choose the ""best"" shipping option available is that quite often sellers would have been better off doing this job themselves if only they had previously familiarized themselves with USPS policy and procedures. What you say, we sellers have to know about the USPS shipping costs by weight and size?I say and by the zone too, the more you know the less this type of nonsense will happen to you.The USPS employee behind the counter isn't always the best informed, for whatever reason and it's not just the USPS... Every business I frequent I have found, fully knowledgeable and experienced employees who truly know what they are doing every step of the way to be the exception rather than the rule.So I have learned to educate myself about the businesses I chose to frequent, to the point that I know as much or more than the employees do. The truth of it is sellers have to really become familiar with shipping before the sale, generally speaking I've become nervous with anything much over a foot long and more than 10-15 pounds in weight. So, you might check UPS and Fedex but if all the options are too expensive then you'll want to cancel for reason ""out of stock / item damaged or lost"" and then if this were my situation I would probably not relist the bike. On a lighter note you're not the first this has happened to, of that I am certain.",115 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Problem-with-shipping-to-Puerto-Rico-after-sale/td-p/30940056/jump-to/first-unread-message,"May 14, 2020 7:28:33 AM",labs118,not appliable,Problem with shipping to Puerto Rico after sale,1,,Wow nice bike Negative feedback isn't the problemyou can cancel but will get an out of stock defect on your account.You can read up here at link below If you cancel the transaction and relist you should go into your Account Site preferences and block Puerto Rico thenAlso I am showing Fedex not UPS in listinghttps://pages.ebay.com/seller-center/service-and-payments/defect-removal.html,94 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Problem-with-shipping-to-Puerto-Rico-after-sale/td-p/30940056/jump-to/first-unread-message,"May 14, 2020 7:30:14 AM",dtexley3,not appliable,Problem with shipping to Puerto Rico after sale,1,,"@bbillcee wrote:I sold a bike on ebay and had the shipping set at $75. Someone from Puerto Rico bought the bike and UPS wants to charge me over $500 as it seems they treat it as international.  Do i just refund him and take the negative feedback? 1. Puerto Rico is not international.  Make SURE the address the buyer entered does not list Puerto Rico as the destination COUNTRY.  It should be listed as the STATE and USA as the country.  It makes a HUGE difference since eBay allows buyers and sellers to make this basic error in the shipping address!!!2. check FedEx and USPS on eBay to see if they offer a better rate3. The time to check the shipping rates is BEFORE you sell the item.  Guessing never goes well.4. You can cancel as out of stock but you will receive a defect. More than a couple OOS defects and you will be in a deep hole, hard to get out of. 

	Member of the Grumpy Old Man crew",91 Views,2,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Problem-with-shipping-to-Puerto-Rico-after-sale/td-p/30940056/jump-to/first-unread-message,"May 14, 2020 2:27:30 PM",disneyshopper,not appliable,Problem with shipping to Puerto Rico after sale,1,,"The shipping on that listing shows as $75.00 to me in 92802.  I changed the zip to 10010 and it also shows $75.00  Not a good idea to use a flat rate for that item. If you had planned on shipping using Fed Ex (or UPS) you should have BLOCKED Puerto Rico, Alaska/Hawaii, APO/FPO, territories/protectorates.  Using a private courier to those locations is expensive, as you found out).  However, if you had planned on using USPS, you can certainly ship to all of those locations, using Calculated Shipping, and the buyer in Puerto Rico would be charged the appropriate shipping to his location by weight/dimensions of the package.  Since you are located in New York, I don't know what the shipping charge would be to PR.  I think it would be way less than $500.00",57 Views,1,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Problem-with-shipping-to-Puerto-Rico-after-sale/td-p/30940056/jump-to/first-unread-message,"May 14, 2020 4:06:57 PM",futurespast1113,not appliable,Problem with shipping to Puerto Rico after sale,1,,Check the rates on a website called shipbikes. They have awesome shipping prices for shipping Bikes all over the world. A few people I know have shipped bikes they sold on the internet and the shipping costs are much lower than almost any other choice out there.,39 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Stolen-Bike-Update/td-p/30941777/jump-to/first-unread-message,"May 14, 2020 4:06:28 PM",angelscalling15,Explorer,Stolen Bike Update,0,,Hello to the community at large.   I hope everyone is doing well during this time with this pandemic . My sincere condolences goes out to all the families because of all the love ones that were lost and to the many who are under going treatment because of this virus.  In regards to the stolen bike i was hoping that nobody would be taken by this thief trying to make a fast buck. The bike will do him no good because if he attempts to ride it publicly the police will apprehend him . So the only thing he can do is strip it and use the parts. As the saying goes no good deed goes unpunished . That bike meant a lot to me because it was very useful to me in many ways. But i will move on to greater things . But let this be noted when you steal from others you seal your own fate . No good deed goes unpunished. God bless and stay healthy                                                     Sincerely form angelscalling15,78 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Invoices-and-Unpaid-Item-Assistant/td-p/30941752/jump-to/first-unread-message,"May 14, 2020 4:00:01 PM",wastingtime101,Guide,Invoices and Unpaid Item Assistant,0,,"I sold a few items to a buyer on May 12. Today I sent them an invoice with revised shipping. Sending the invoice triggered a change: on the Orders page the date sold changed from May 12 to May 14. Question for those that have experienced this:I use the Unpaid Item Assistant. If the buyer doesn't pay,  will the UPI kick in based on the actual May 12 sold date or based on the currently displayed and inaccurate May 14 sold date? I don't send many invoices and when I do it's usually the same day of sale so I never noticed this issue before.",38 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/ebay-1099-K-managed-payments/td-p/30941113/jump-to/first-unread-message,"May 14, 2020 12:18:29 PM",backhomeoutdoorz,Adventurer,ebay 1099-K - managed payments,0,,"When ebay starts managing payments, will they report sales to the IRS like PayPal does?",171 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/ebay-1099-K-managed-payments/td-p/30941113/jump-to/first-unread-message,"May 14, 2020 12:19:45 PM",mcdougle4248,not appliable,ebay 1099-K - managed payments,1,,"@backhomeoutdoorz wrote:When ebay starts managing payments, will they report sales to the IRS like PayPal does?Yes",168 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/ebay-1099-K-managed-payments/td-p/30941113/jump-to/first-unread-message,"May 14, 2020 12:22:15 PM",backhomeoutdoorz,not appliable,ebay 1099-K - managed payments,1,,"So I also sell on Forums as well, if PayPal continues to send this info to the IRS, is it safe to assume they won't double count and exclude anything sold via eBay??",163 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/ebay-1099-K-managed-payments/td-p/30941113/jump-to/first-unread-message,"May 14, 2020 12:26:53 PM",golfingaddict,not appliable,ebay 1099-K - managed payments,1,,Paypal reports the money that goes through their processing service. Managed payments reports monies that go through their service.  All income you receive needs to be reported.  It doesn't matter if they send a 1099K or not.,156 Views,3,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/ebay-1099-K-managed-payments/td-p/30941113/jump-to/first-unread-message,"May 14, 2020 12:31:40 PM",backhomeoutdoorz,not appliable,ebay 1099-K - managed payments,1,,"PayPal only reports once you hit the threshold, because that's when the Government starts caring.  I don't have a business per say, I just sell a lot of things I no longer use.  Will eBay have a threshold?",143 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/ebay-1099-K-managed-payments/td-p/30941113/jump-to/first-unread-message,"May 14, 2020 12:35:23 PM",fern*wood,not appliable,ebay 1099-K - managed payments,1,,"@backhomeoutdoorz wrote:PayPal only reports once you hit the threshold, because that's when the Government starts caring.  Will eBay have a threshold?  Trust me, they care prior to hitting the paypal reporting threshold.    I had a friend that thought it didn't count and regretted it greatly.",138 Views,1,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/ebay-1099-K-managed-payments/td-p/30941113/jump-to/first-unread-message,"May 14, 2020 12:37:51 PM",nobody*s_perfect,not appliable,ebay 1099-K - managed payments,1,,"@backhomeoutdoorz wrote:PayPal only reports once you hit the threshold, because that's when the Government starts caring.  I don't have a business per say, I just sell a lot of things I no longer use.  Will eBay have a threshold?  The threshold at which payment processors must send a 1099-K is set at the federal level, at 200 transactions and $20,000. A couple of states have set lower thresholds; if you are in Vermont or Massachusetts you'll get a 1099-K if the processor handles more than $600 of transactions.  The thresholds apply to eBay, PayPal, Adyen, and all other payment processors.",133 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/ebay-1099-K-managed-payments/td-p/30941113/jump-to/first-unread-message,"May 14, 2020 12:39:43 PM",backhomeoutdoorz,not appliable,ebay 1099-K - managed payments,1,,I'd be willing to bet that most (non store owners) do not report anything under the threshold as many just use eBay instead of having yard sales.  I've never been to a yard sale where they charge sales tax.,130 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/ebay-1099-K-managed-payments/td-p/30941113/jump-to/first-unread-message,"May 14, 2020 12:43:22 PM",nobody*s_perfect,not appliable,ebay 1099-K - managed payments,1,,Sales tax has nothing to do with IRS and income tax; it's a separate topic.,125 Views,1,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/ebay-1099-K-managed-payments/td-p/30941113/jump-to/first-unread-message,"May 14, 2020 2:45:00 PM",slippinjimmy,not appliable,ebay 1099-K - managed payments,1,,"@fern*wood wrote:@backhomeoutdoorz wrote:PayPal only reports once you hit the threshold, because that's when the Government starts caring.  Will eBay have a threshold?  Trust me, they care prior to hitting the paypal reporting threshold.    I had a friend that thought it didn't count and regretted it greatly.With about 10 TRILLION Dollars in new debt you can be sure the IRS will be going after every penny they can find under any rock they see. The big players will still have the (legal) ways to reduce the tax burden so the easy pickings will be small time people who are evading small time money. Think about it, 1 million eBay sellers not reporting income that could generate a $1000 tax bill adds up to ONE TRILLION Dollars. While eBay or PayPal only report revenues of $20,000 or more the IRS can request the information for anyone. It's no longer the 20th century, there is a paper trail for just about everything except a yard sale or CL.",79 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/ebay-1099-K-managed-payments/td-p/30941113/jump-to/first-unread-message,"May 14, 2020 3:49:12 PM",tealt,not appliable,ebay 1099-K - managed payments,1,,"@slippinjimmy wrote:@fern*wood wrote:@backhomeoutdoorz wrote:PayPal only reports once you hit the threshold, because that's when the Government starts caring.  Will eBay have a threshold?  Trust me, they care prior to hitting the paypal reporting threshold.    I had a friend that thought it didn't count and regretted it greatly.With about 10 TRILLION Dollars in new debt you can be sure the IRS will be going after every penny they can find under any rock they see.   While the threshold is now $20,000 for the IRS, it wouldn't surprise me to see that drop to $10,000? $5000? $1000? As you say, the feds are going to go after every possibly dollar of tax money, anywhere they can find it.",62 Views,0,0,Selling,2020-05-14
https://community.ebay.com/t5/Selling/Buyer-wants-refund-after-leaving-feedback/td-p/30941194/jump-to/first-unread-message,"May 14, 2020 12:47:30 PM",maximumsellerus,Adventurer,Buyer wants refund after leaving feedback,0,This thread is solved,"Hi everyone, I had an old watch that I recently sold. The battery had been dead for years (clearly stated in the description) and since I couldn't turn it on to check it's functions, I sold it as-is (also clearly listed in the description). I even emailed the buyer clearly stating that, while the watch worked fine before the battery died, I hadn't used it in years and couldn't check the functionality. The buyer purchased the item and then left me positive feedback. Then, yesterday, the buyer sent me a couple of angry (and vaguely threatening) messages about how the stopwatch function didn't work and that I must have known this before selling it. He has officially asked for a refund through Ebay. So, now I am not sure what to do. I feel badly that this function doesn't work, but it was sold as is. Also, the buyer already left me positive feedback -- can he go back and change it? I might be willing to offer a partial/full refund, but from what I've read that can open me up to getting negative feedback associated with the return (and the guy has already accused me of intentionally ripping people off, so I'm not confident the return process will go smoothly).  What are my options here? https://www.ebay.com/itm/254579828772



					
						Solved!
					
					Go to Solution.",195 Views,1,0,Selling,2020-05-14
